gid,light,dem,ndvi,road_dis,poi_dis,poi
10002,0,0,0.0,7041,28064.104734248598,0.0
10003,0,0,0.0,6593,27166.725617212473,0.0
10004,0,0,0.0,6153,26280.330726036216,0.0
10005,0,0,0.0,5722,25406.17493142804,0.0
10006,0,0,0.0,5304,24545.77001854116,0.0
10007,0,0,0.0,4900,23700.913469025745,0.0
10008,0,0,0.0,4499,22873.655860153416,0.0
10009,0,0,0.0,4051,22067.165508681424,0.0
10010,0,0,0.0,3602,21285.11978920426,0.0
10011,0,0,0.0,3163,20532.157060164267,0.0
10012,0,0,0.0,2744,19804.008916180483,0.0
10013,0,0,0.0,2356,19064.911509356483,0.0
10014,0,0,0.0,1988,18377.092155080154,0.0
10015,0,0,0.0,1620,17753.496018401274,0.0
10016,0,0,0.0,1261,17208.82026505514,0.0
10017,0,0,0.0,1006,16757.414168030115,0.0
10018,0,0,0.0,967,16410.268510953018,0.0
10019,0,0,0.0,759,16172.563987798607,0.0
10020,0,0,0.858383,448,16042.91524727651,0.0
10021,0,0,0.8560605,358,16013.769572806694,0.0
10022,0,22,0.86651825,169,15837.233297549474,0.0
10023,0,22,0.870159,18,15635.102971443286,0.0
10024,0,22,0.8807765,328,15428.887231356533,0.0
10025,0,22,0.895641,1,15315.854598740554,0.0
10026,0,23,0.738295,455,15345.603629542857,0.0
10027,1,23,0.738295,674,15462.128506873973,0.0
10028,1,26,0.738295,947,15664.740936114791,0.0
10029,1,27,0.45687523076923103,907,15967.39399637349,0.0
10030,2,27,0.724866,720,16213.844328662108,0.0
10031,2,27,0.748134380952381,462,16265.051927507711,0.0
10032,4,27,0.79855564,6,16316.27747050971,0.0
10033,5,27,0.822758142857143,488,16438.31870674418,0.0
10034,7,27,0.774196384615385,917,16590.258495034177,0.0
10035,7,27,0.701786052631579,935,16756.728015846118,0.0
10036,0,27,0.0,1137,16870.124356426033,0.0
10037,0,0,0.0,1488,17005.20517031174,0.0
10038,0,0,0.0,1906,17214.15992653552,0.0
10039,0,0,0.0,2356,17450.845923018456,0.0
10040,0,0,0.0,2824,17749.560876584015,0.0
10041,0,0,0.0,3300,18114.0918322255,0.0
10042,0,0,0.0,3783,18537.253889045518,0.0
10043,0,0,0.0,4270,18995.23249541754,0.0
10044,0,0,0.0,4759,19483.055677668788,0.0
10045,0,0,0.0,5219,20013.105496229837,0.0
10046,0,0,0.0,5611,20580.62680908463,0.0
10047,0,0,0.0,6019,21181.44149312078,0.0
10048,0,0,0.0,6440,21811.904937320647,0.0
10049,0,0,0.0,6872,22468.8524092318,0.0
10050,0,0,0.0,7304,23143.48591204798,0.0
10051,0,0,0.0,7740,23838.17298982205,0.0
10052,0,0,0.0,8184,24552.954283429237,0.0
10053,0,0,0.0,7706,24871.519994832477,0.0
10054,0,0,0.0,7218,24424.475215488917,0.0
10055,0,0,0.0,6732,23846.304802586405,0.0
10056,0,0,0.0,6249,23278.49810789357,0.0
10057,0,0,0.0,5769,22739.332230437965,0.0
10058,0,0,0.0,5292,22231.282094292277,0.0
10059,0,0,0.0,4820,21757.12633094678,0.0
10060,0,0,0.0,4354,21319.952930984895,0.0
10061,0,0,0.0,3896,20923.148528140533,0.0
10062,0,0,0.0,3450,20570.364865980664,0.0
10063,0,0,0.0,3022,20265.45702551545,0.0
10064,0,0,0.0,2618,19939.11508367139,0.0
10065,0,0,0.0,2254,19641.86435873385,0.0
10066,0,0,0.0,1951,19406.216774259832,0.0
10067,0,0,0.0,1708,19134.235675945776,0.0
10068,0,0,0.0,1552,18802.971757933192,0.0
10069,0,0,0.0,1549,18467.067327320965,0.0
10070,0,0,0.0,1700,18016.36148877037,0.0
10071,0,0,0.0,1854,17583.23372638828,0.0
10072,0,0,0.0,2082,17217.073230272057,0.0
10073,0,0,0.0,2393,16921.700557696677,0.0
10074,0,0,0.0,2677,16699.288059284227,0.0
10075,0,0,0.0,2509,16514.076858601304,0.0
10076,0,0,0.0,2399,16372.94420810329,0.0
10077,0,0,0.0,2390,16305.197740929862,0.0
10078,0,0,0.0,2484,16281.982839266437,0.0
10079,0,0,0.0,2483,16263.843201759244,0.0
10080,0,0,0.0,2261,16114.854752013027,0.0
10081,0,0,0.0,2136,15838.361366752248,0.0
10082,0,0,0.0,1947,15547.41059209447,0.0
10083,0,0,0.0,1540,14855.70481483036,0.0
10084,0,23,0.0,1162,14142.14212563756,0.0
10085,6,23,0.870547,875,13476.592867855685,0.0
10086,6,23,0.859093875,519,12870.26197327017,0.0
10087,6,23,0.833505913043478,127,12307.459940125967,0.0
10088,6,23,0.8028962857142858,132,11754.249223629182,0.0
10089,6,23,0.8218814814814821,287,11304.849120195238,0.0
10090,6,23,0.8256150909090899,595,11019.65765275489,0.0
10091,6,23,0.796005666666667,433,10723.637756705113,0.0
10092,6,23,0.7983824090909091,59,10464.913001505342,0.0
10093,6,23,0.825340739130435,54,10365.70925253407,0.0
10094,6,22,0.837489407407408,70,10423.608835331386,0.0
10095,5,22,0.8293484,442,10564.74086350303,0.0
10096,5,26,0.8189868333333342,49,10761.106186684818,0.0
10097,5,26,0.828131347826087,108,10959.110745300393,0.0
10098,5,24,0.8638505,350,11198.188682963673,0.0
10099,3,24,0.817638,147,11453.467544162368,0.0
10100,3,14,0.817638,559,11836.841495147088,0.0
10101,2,14,0.807759038461538,985,12313.58379446714,0.0
10102,2,14,0.782170304347826,688,12713.739211122336,0.0
10103,5,14,0.708279,495,13113.646243236719,0.0
10104,5,18,0.65645947826087,718,13295.259595254664,0.0
10105,6,18,0.6980913000000001,1058,13408.20064414778,0.0
10106,6,30,0.777226857142857,962,13044.959123178514,0.0
10107,7,30,0.800285318181818,846,12700.027800074198,0.0
10108,7,34,0.801867041666667,1004,12346.828518781482,0.0
10109,9,34,0.830922818181818,1171,11933.431465665248,0.0
10110,9,23,0.8259790000000001,886,11500.956422736432,0.0
10111,11,23,0.871687230769231,586,11136.675011189885,0.0
10112,11,25,0.900766,625,10857.821077362572,0.0
10113,12,25,0.888415666666667,380,10442.370499011786,0.0
10114,12,42,0.861923,105,9956.240283622941,0.0
10115,12,42,0.8808845,77,9470.567276352707,0.0
10116,12,47,0.89610564,147,8965.023671816047,0.0
10117,11,47,0.8101035,187,8601.135947718612,0.19309006377773713
10118,11,47,0.8470790000000001,248,8550.721259558723,0.0
10119,9,47,0.842476608695652,293,8740.311800558615,0.0
10120,9,29,0.85041352,131,9180.336860201194,0.0
10121,7,29,0.878663727272727,99,9789.370426090985,0.0
10122,7,37,0.9076745714285709,367,10483.097884025574,0.0
10123,6,37,0.9334682222222221,246,11226.673157760646,0.0
10124,6,37,0.958271818181818,93,11601.823724932645,0.0
10125,6,37,0.792995,349,11873.519453218198,0.0
10126,6,32,0.792995,194,12134.696728798555,0.0
10127,5,32,0.773494,100,12430.734314777217,0.0
10128,5,41,0.773494,115,12707.002559478326,0.578122212357125
10129,3,41,0.9068245,180,13118.001270836205,0.0
10130,3,28,0.9463546,100,13616.586466712146,0.0
10131,3,28,0.925491380952381,31,14172.678013432369,0.0
10132,3,25,0.89247672,93,14522.48406833881,0.0
10133,2,25,0.888548,29,14895.218343129904,0.0
10134,2,26,0.918793636363636,7,15189.612281238315,0.24796345883466842
10135,2,26,0.926798625,36,15385.698525965512,0.0
10136,2,14,0.8812805909090909,226,15639.495912557899,0.0
10137,0,14,0.8709091851851851,516,15920.378939960534,0.0
10138,0,14,0.77251419047619,886,16227.391254480584,0.0
10139,0,14,0.700434,969,16524.205345277755,0.0
10140,0,32,0.729895875,490,16802.551865261416,0.0
10141,0,32,0.845245260869565,207,16908.64349477596,0.0
10142,0,93,0.96705044,107,16812.257281009002,0.0
10143,0,93,0.9544159999999999,396,16723.544778990978,0.0
10144,0,45,0.95682256,0,16459.471486402275,0.0
10145,0,45,0.958356875,25,16318.173008968623,0.0
10146,0,30,0.958003375,149,16313.530697667273,0.0
10147,0,30,0.963619086956522,257,16399.176222697828,0.0
10148,0,19,0.9594834000000001,158,16548.263611170652,0.0
10149,0,19,0.923185142857143,318,16621.953735030555,0.0
10150,0,19,0.7878172272727271,806,16596.86509744075,0.0
10151,0,19,0.708459666666667,1243,16464.898760510056,0.0
10152,0,24,0.745378363636364,762,16235.925105565526,0.0
10153,0,24,0.772379,336,16054.262740511811,0.0
10154,0,24,0.79288828,150,15927.910257675147,0.0
10155,0,24,0.8621947142857141,104,15867.066110049973,0.0
10156,5,25,0.9325761999999999,19,15914.318000907942,0.12398172941733421
10157,5,25,0.943464181818182,79,16143.66087372717,0.0
10158,5,0,0.9178086470588241,34,16467.628890943415,0.0
10159,0,0,0.0,402,16882.438757989676,0.0
10160,0,0,0.0,835,17368.116779716194,0.0
10161,0,0,0.0,1317,17887.427935353702,0.0
10162,0,0,0.0,1808,18480.07507495684,0.0
10163,0,0,0.0,2287,19136.406327156637,0.0
10164,0,0,0.0,2651,19846.933695693177,0.0
10165,0,0,0.0,3055,20603.181429368655,0.0
10166,0,0,0.0,3483,21398.959852536467,0.0
10167,0,0,0.0,3929,22228.22864929825,0.0
10168,0,0,0.0,4386,23085.73937114677,0.0
10169,0,0,0.0,4852,23966.601629661785,0.0
10170,0,0,0.0,5323,24867.028834945457,0.0
10171,0,0,0.0,5800,25784.860669879214,0.0
10172,0,0,0.0,6280,26717.627275431867,0.0
