subid,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82
113,0.08333333333333333,0.5,0.16666666666666666,0.25,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.25,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.25,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.3333333333333333,0.5,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.25,0.25,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.4166666666666667,0.25,0.16666666666666666,0.0,0.0,0.0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.25,0.25,0.0,1.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
116,0.9840425531914894,0.015957446808510637,0.0,0.0,0.0,0.0,0.99822695035461,0.0,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0,0.9946808510638298,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.9911347517730497,0.005319148936170213,0.0017730496453900709,0.0017730496453900709,0.0,0.0,0.0,0.0,0.9858156028368794,0.014184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.99822695035461,0.0017730496453900709,0.0,0.0,0.0,0.9574468085106383,0.040780141843971635,0.0017730496453900709,0.0,0.0,1.0,0.0,0.0,0.9840425531914894,0.012411347517730497,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.9840425531914894,0.014184397163120567,0.0017730496453900709,0.0,0.0,0.0,0.0,0.9946808510638298,0.0,0.0035460992907801418,0.0017730496453900709,0.0,0.0,0.0,0.0,0.9840425531914894,0.014184397163120567,0.0017730496453900709,0.0,0.0,0.0,0.0,0.0
117,0.2857142857142857,0.5,0.21428571428571427,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.9285714285714286,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.35714285714285715,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5,0.07142857142857142,0.0,0.0,0.0,0.0
118,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.0
119,0.8650793650793651,0.11904761904761904,0.010582010582010581,0.005291005291005291,0.0,0.0,0.8888888888888888,0.04497354497354497,0.026455026455026454,0.021164021164021163,0.015873015873015872,0.0026455026455026454,0.0,0.0,0.8068783068783069,0.07407407407407407,0.037037037037037035,0.0582010582010582,0.015873015873015872,0.005291005291005291,0.0026455026455026454,0.0,0.8624338624338624,0.05555555555555555,0.05026455026455026,0.0291005291005291,0.0026455026455026454,0.0,0.0,0.0,0.9285714285714286,0.047619047619047616,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,0.798941798941799,0.17724867724867724,0.023809523809523808,0.0,0.0,0.9206349206349206,0.07142857142857142,0.007936507936507936,0.0,0.0,0.8756613756613757,0.12433862433862433,0.0,0.828042328042328,0.1111111111111111,0.031746031746031744,0.018518518518518517,0.010582010582010581,0.0,0.0,0.0,0.7883597883597884,0.17989417989417988,0.023809523809523808,0.007936507936507936,0.0,0.0,0.0,0.843915343915344,0.06349206349206349,0.05026455026455026,0.015873015873015872,0.018518518518518517,0.0026455026455026454,0.005291005291005291,0.0,0.8121693121693122,0.13227513227513227,0.03439153439153439,0.015873015873015872,0.005291005291005291,0.0,0.0,0.0
120,0.9914772727272727,0.008522727272727272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9914772727272727,0.0,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.9914772727272727,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.9971590909090909,0.002840909090909091,0.0,0.0,0.0,0.9375,0.05965909090909091,0.002840909090909091,0.0,0.0,1.0,0.0,0.0,0.9857954545454546,0.014204545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.9943181818181818,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.9971590909090909,0.0,0.0,0.002840909090909091,0.0,0.0,0.0,0.0,0.9857954545454546,0.014204545454545454,0.0,0.0,0.0,0.0,0.0,0.0
121,0.9567901234567902,0.043209876543209874,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9876543209876543,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.9876543209876543,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9259259259259259,0.06790123456790123,0.006172839506172839,0.0,0.0,1.0,0.0,0.0,0.9876543209876543,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.9938271604938271,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.7704918032786885,0.18032786885245902,0.03278688524590164,0.01639344262295082,0.0,0.0,0.8032786885245902,0.09836065573770492,0.06557377049180328,0.03278688524590164,0.0,0.0,0.0,0.0,0.9180327868852459,0.04918032786885246,0.03278688524590164,0.0,0.0,0.0,0.0,0.0,0.7049180327868853,0.09836065573770492,0.13114754098360656,0.04918032786885246,0.01639344262295082,0.0,0.0,0.0,0.8360655737704918,0.09836065573770492,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.7377049180327869,0.2459016393442623,0.01639344262295082,0.0,0.0,0.7704918032786885,0.18032786885245902,0.04918032786885246,0.0,0.0,0.8360655737704918,0.16393442622950818,0.0,0.4098360655737705,0.2786885245901639,0.14754098360655737,0.13114754098360656,0.01639344262295082,0.01639344262295082,0.0,0.0,0.5573770491803278,0.3770491803278688,0.06557377049180328,0.0,0.0,0.0,0.0,0.7213114754098361,0.06557377049180328,0.14754098360655737,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.639344262295082,0.29508196721311475,0.04918032786885246,0.01639344262295082,0.0,0.0,0.0,0.0
123,0.7398373983739838,0.15447154471544716,0.08943089430894309,0.016260162601626018,0.0,0.0,0.7804878048780488,0.056910569105691054,0.07317073170731707,0.032520325203252036,0.04878048780487805,0.0,0.008130081300813009,0.0,0.8455284552845529,0.06504065040650407,0.07317073170731707,0.016260162601626018,0.0,0.0,0.0,0.0,0.6991869918699187,0.08130081300813008,0.08130081300813008,0.10569105691056911,0.016260162601626018,0.016260162601626018,0.0,0.0,0.8211382113821138,0.06504065040650407,0.04878048780487805,0.056910569105691054,0.008130081300813009,0.0,0.0,0.0,0.6991869918699187,0.23577235772357724,0.056910569105691054,0.008130081300813009,0.0,0.8373983739837398,0.13821138211382114,0.024390243902439025,0.0,0.0,0.7967479674796748,0.2032520325203252,0.0,0.6585365853658537,0.17886178861788618,0.08130081300813008,0.056910569105691054,0.016260162601626018,0.008130081300813009,0.0,0.0,0.6260162601626016,0.2764227642276423,0.0975609756097561,0.0,0.0,0.0,0.0,0.7804878048780488,0.0975609756097561,0.056910569105691054,0.04878048780487805,0.008130081300813009,0.008130081300813009,0.0,0.0,0.7073170731707317,0.15447154471544716,0.0975609756097561,0.032520325203252036,0.008130081300813009,0.0,0.0,0.0
124,0.8928571428571429,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.8571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.6785714285714286,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.0,0.75,0.17857142857142858,0.07142857142857142,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7857142857142857,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.7142857142857143,0.17857142857142858,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.8928571428571429,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.7857142857142857,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0
125,0.9659574468085106,0.03404255319148936,0.0,0.0,0.0,0.0,0.9957446808510638,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872340425531915,0.00425531914893617,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.948936170212766,0.04680851063829787,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8851063829787233,0.11063829787234042,0.0,0.00425531914893617,0.0,0.9957446808510638,0.00425531914893617,0.0,0.9744680851063829,0.02553191489361702,0.0,0.0,0.0,0.0,0.0,0.0,0.9744680851063829,0.02553191489361702,0.0,0.0,0.0,0.0,0.0,0.9914893617021276,0.00425531914893617,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.9872340425531915,0.00851063829787234,0.00425531914893617,0.0,0.0,0.0,0.0,0.0
126,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.07692307692307693,0.0,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.0,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.0,0.0,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.0,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0,0.15384615384615385,0.15384615384615385,0.5384615384615384,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0
127,0.25,0.4375,0.3125,0.0,0.0,0.0,0.4375,0.3125,0.0625,0.1875,0.0,0.0,0.0,0.0,0.4375,0.1875,0.0625,0.125,0.0625,0.0625,0.0625,0.0,0.25,0.125,0.125,0.25,0.125,0.0625,0.0625,0.0,0.3125,0.125,0.25,0.25,0.0,0.0625,0.0,0.0,0.25,0.3125,0.3125,0.125,0.0,0.4375,0.4375,0.125,0.0,0.0,0.3125,0.6875,0.0,0.3125,0.1875,0.0625,0.125,0.25,0.0625,0.0,0.0,0.1875,0.3125,0.4375,0.0625,0.0,0.0,0.0,0.375,0.1875,0.125,0.0625,0.1875,0.0625,0.0,0.0,0.125,0.4375,0.3125,0.125,0.0,0.0,0.0,0.0
128,0.1,0.5,0.3,0.1,0.0,0.0,0.4,0.3,0.2,0.0,0.1,0.0,0.0,0.0,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.4,0.0,0.2,0.1,0.0,0.0,0.3,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.1,0.3,0.6,0.0,0.0,0.4,0.3,0.3,0.0,0.0,0.4,0.6,0.0,0.3,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.1,0.4,0.2,0.2,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.2,0.3,0.1,0.2,0.2,0.0,0.0,0.0
129,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0
130,0.9739130434782609,0.02608695652173913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971014492753624,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.9855072463768116,0.008695652173913044,0.002898550724637681,0.002898550724637681,0.0,0.0,0.0,0.0,0.9623188405797102,0.03768115942028986,0.0,0.0,0.0,0.0,0.0,0.0,0.9971014492753624,0.002898550724637681,0.0,0.0,0.0,0.9188405797101449,0.07536231884057971,0.002898550724637681,0.002898550724637681,0.0,0.991304347826087,0.008695652173913044,0.0,0.9797101449275363,0.020289855072463767,0.0,0.0,0.0,0.0,0.0,0.0,0.9826086956521739,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.9942028985507246,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.991304347826087,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0
131,0.9959893048128342,0.004010695187165776,0.0,0.0,0.0,0.0,0.9959893048128342,0.004010695187165776,0.0,0.0,0.0,0.0,0.0,0.0,0.9933155080213903,0.004010695187165776,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.9973262032085561,0.001336898395721925,0.0,0.001336898395721925,0.0,0.0,0.0,0.0,0.9893048128342246,0.008021390374331552,0.001336898395721925,0.001336898395721925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9772727272727273,0.020053475935828877,0.00267379679144385,0.0,0.0,0.9973262032085561,0.00267379679144385,0.0,0.9906417112299465,0.009358288770053475,0.0,0.0,0.0,0.0,0.0,0.0,0.9866310160427807,0.013368983957219251,0.0,0.0,0.0,0.0,0.0,0.9986631016042781,0.0,0.0,0.0,0.001336898395721925,0.0,0.0,0.0,0.9919786096256684,0.008021390374331552,0.0,0.0,0.0,0.0,0.0,0.0
132,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0,0.8709677419354839,0.12903225806451613,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.9354838709677419,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0
133,0.9982905982905983,0.0017094017094017094,0.0,0.0,0.0,0.0,0.9982905982905983,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.9982905982905983,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.9914529914529915,0.005128205128205128,0.0017094017094017094,0.0017094017094017094,0.0,0.0,0.0,0.0,0.9880341880341881,0.011965811965811967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9726495726495726,0.02564102564102564,0.0017094017094017094,0.0,0.0,1.0,0.0,0.0,0.9897435897435898,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.9948717948717949,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.9982905982905983,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.9982905982905983,0.0017094017094017094,0.0,0.0,0.0,0.0,0.0,0.0
134,0.9913793103448276,0.008620689655172414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9655172413793104,0.02586206896551724,0.008620689655172414,0.0,0.0,1.0,0.0,0.0,0.9827586206896551,0.008620689655172414,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.9568965517241379,0.04310344827586207,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.0
135,0.9971671388101983,0.0028328611898017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971671388101983,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0,0.9943342776203966,0.0028328611898017,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.9915014164305949,0.0084985835694051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.943342776203966,0.053824362606232294,0.0,0.0028328611898017,0.0,1.0,0.0,0.0,0.9858356940509915,0.014164305949008499,0.0,0.0,0.0,0.0,0.0,0.0,0.9886685552407932,0.0113314447592068,0.0,0.0,0.0,0.0,0.0,0.9971671388101983,0.0,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.9971671388101983,0.0028328611898017,0.0,0.0,0.0,0.0,0.0,0.0
136,0.9637681159420289,0.036231884057971016,0.0,0.0,0.0,0.0,0.9963768115942029,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0,0.9891304347826086,0.007246376811594203,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.9782608695652174,0.018115942028985508,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.9746376811594203,0.021739130434782608,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.927536231884058,0.07246376811594203,0.0,0.0,0.0,1.0,0.0,0.0,0.9855072463768116,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.9818840579710145,0.018115942028985508,0.0,0.0,0.0,0.0,0.0,0.9963768115942029,0.0,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.9963768115942029,0.0036231884057971015,0.0,0.0,0.0,0.0,0.0,0.0
137,0.9919093851132686,0.008090614886731391,0.0,0.0,0.0,0.0,0.9967637540453075,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.9951456310679612,0.003236245954692557,0.0,0.0016181229773462784,0.0,0.0,0.0,0.0,0.982200647249191,0.012944983818770227,0.0048543689320388345,0.0,0.0,0.0,0.0,0.0,0.9724919093851133,0.024271844660194174,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.9983818770226537,0.0016181229773462784,0.0,0.0,0.0,0.948220064724919,0.04854368932038835,0.003236245954692557,0.0,0.0,0.9967637540453075,0.003236245954692557,0.0,0.982200647249191,0.01779935275080906,0.0,0.0,0.0,0.0,0.0,0.0,0.9838187702265372,0.016181229773462782,0.0,0.0,0.0,0.0,0.0,0.9951456310679612,0.0016181229773462784,0.0016181229773462784,0.0016181229773462784,0.0,0.0,0.0,0.0,0.988673139158576,0.011326860841423949,0.0,0.0,0.0,0.0,0.0,0.0
138,0.8867924528301887,0.05660377358490566,0.052830188679245285,0.0037735849056603774,0.0,0.0,0.9207547169811321,0.033962264150943396,0.018867924528301886,0.022641509433962263,0.0037735849056603774,0.0,0.0,0.0,0.8716981132075472,0.03018867924528302,0.04150943396226415,0.026415094339622643,0.018867924528301886,0.0037735849056603774,0.007547169811320755,0.0,0.8566037735849057,0.04150943396226415,0.045283018867924525,0.026415094339622643,0.01509433962264151,0.011320754716981131,0.0037735849056603774,0.0,0.8943396226415095,0.052830188679245285,0.033962264150943396,0.011320754716981131,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.8754716981132076,0.1018867924528302,0.022641509433962263,0.0,0.0,0.8566037735849057,0.0830188679245283,0.04905660377358491,0.011320754716981131,0.0,0.8943396226415095,0.10566037735849057,0.0,0.8339622641509434,0.07924528301886792,0.03773584905660377,0.03773584905660377,0.0,0.011320754716981131,0.0,0.0,0.8528301886792453,0.07169811320754717,0.04905660377358491,0.022641509433962263,0.0037735849056603774,0.0,0.0,0.9169811320754717,0.007547169811320755,0.045283018867924525,0.026415094339622643,0.0,0.0037735849056603774,0.0,0.0,0.8452830188679246,0.07924528301886792,0.04905660377358491,0.018867924528301886,0.007547169811320755,0.0,0.0,0.0
139,0.5,0.25,0.0625,0.125,0.0625,0.0,0.5,0.0625,0.0,0.1875,0.25,0.0,0.0,0.0,0.5625,0.25,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.3125,0.125,0.125,0.1875,0.0625,0.0625,0.125,0.0,0.5625,0.125,0.0,0.0625,0.125,0.125,0.0,0.0,0.3125,0.25,0.25,0.1875,0.0,0.4375,0.3125,0.25,0.0,0.0,0.5,0.5,0.0,0.3125,0.0625,0.5,0.0,0.0,0.125,0.0,0.0,0.3125,0.25,0.1875,0.25,0.0,0.0,0.0,0.375,0.0,0.3125,0.1875,0.0,0.125,0.0,0.0,0.25,0.25,0.25,0.0625,0.1875,0.0,0.0,0.0
140,0.9867924528301887,0.011320754716981131,0.0018867924528301887,0.0,0.0,0.0,0.9981132075471698,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.9981132075471698,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.0,0.9792452830188679,0.01509433962264151,0.0037735849056603774,0.0018867924528301887,0.0,0.0,0.0,0.0,0.969811320754717,0.03018867924528302,0.0,0.0,0.0,0.0,0.0,0.0,0.9981132075471698,0.0018867924528301887,0.0,0.0,0.0,0.930188679245283,0.06415094339622641,0.005660377358490566,0.0,0.0,0.9981132075471698,0.0018867924528301887,0.0,0.9830188679245283,0.016981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,0.9886792452830189,0.009433962264150943,0.0018867924528301887,0.0,0.0,0.0,0.0,0.9962264150943396,0.0018867924528301887,0.0,0.0018867924528301887,0.0,0.0,0.0,0.0,0.9849056603773585,0.01509433962264151,0.0,0.0,0.0,0.0,0.0,0.0
141,0.8650793650793651,0.09523809523809523,0.031746031746031744,0.007936507936507936,0.0,0.0,0.8809523809523809,0.05555555555555555,0.023809523809523808,0.007936507936507936,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.0,0.9444444444444444,0.03968253968253968,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.8968253968253969,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.9603174603174603,0.03968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.8492063492063492,0.14285714285714285,0.007936507936507936,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.0,0.0,0.9365079365079365,0.06349206349206349,0.0,0.7380952380952381,0.23809523809523808,0.015873015873015872,0.007936507936507936,0.0,0.0,0.0,0.0,0.8253968253968254,0.15873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.873015873015873,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.0,0.0,0.0,0.0,0.8571428571428571,0.1111111111111111,0.023809523809523808,0.0,0.0,0.007936507936507936,0.0,0.0
